Id,SalePrice
2735,137623.6035110523
2736,143690.1814162504
2737,125082.13778075577
2738,128385.36977999375
2739,161975.0984145505
2740,137904.3861810022
2741,146899.20256974213
2742,152289.26943530235
2743,151093.73784665987
2744,156442.57762686606
2745,134838.39062532954
2746,139943.08458414074
2747,148240.17493260273
2748,124516.81023145566
2749,131576.5601033536
2750,133729.7716285319
2751,134015.15738415337
2752,221433.38154364785
2753,146512.10211333694
2754,205872.02362953793
2755,128308.27147303839
2756,91111.33932881066
2757,65917.34502989774
2758,82977.99486576095
2759,155350.61720324875
2760,118390.12415782666
2761,148835.57314177428
2762,147723.30043001677
2763,185876.11210475303
2764,163089.99796495735
2765,276887.644308761
2766,137049.93135611693
2767,86729.8401261427
2768,126541.6751268592
2769,125966.9772115148
2770,147711.12271770326
2771,118204.54022530456
2772,118373.1205626291
2773,151675.7721536917
2774,136900.07062460735
2775,114104.70849687305
2776,139436.51748569382
2777,151471.86583525332
2778,113402.61406698561
2779,119609.78963440795
2780,95502.52786844448
2781,95539.32367921274
2782,93631.98468168348
2783,99836.08409686507
2784,128704.63425006473
2785,132064.58855501225
2786,74226.50898721081
2787,121533.39639257193
2788,78257.0725351031
2789,179360.15587265888
2790,86815.67720195587
2791,116679.01523928209
2792,66795.40312845162
2793,176070.05353297817
2794,101738.91127708452
2795,123572.43313944241
2796,96166.88813151355
2797,182880.69043781326
2798,104617.91945893703
2799,116116.64732776096
2800,67146.28999767828
2801,107301.1884271036
2802,132501.41144609216
2803,150319.95377495576
2804,142243.01307917584
2805,97020.04360964819
2806,84586.21650369186
2807,158134.35820255394
2808,151482.84251944578
2809,137122.21728027615
2810,132534.59289454424
2811,156556.2797442364
2812,149618.85063603648
2813,145132.0297122817
2814,147944.65184880473
2815,94689.0065835909
2816,249973.22719034555
2817,147526.71516016216
2818,134416.79317973452
2819,170272.07334697183
2820,140450.99564145977
2821,110442.17383515519
2822,202701.76387943263
2823,258823.35953958394
2824,174213.67140364266
2825,155991.76848555397
2826,133965.6618155384
2827,138311.97632273287
2828,204206.50074041495
2829,189344.1418333875
2830,220936.57312231575
2831,177246.45842277783
2832,231643.793178088
2833,290665.2483218479
2834,211310.67602575617
2835,212530.06183031364
2836,191864.94408171446
2837,156141.6981621233
2838,147003.44415141497
2839,180982.05864422885
2840,195248.41544707754
2841,202575.11499667543
2842,227711.41583281942
2843,150590.6783225904
2844,160512.5530616789
2845,123859.4885908541
2846,211277.22195786962
2847,204730.7712633006
2848,210198.2984440867
2849,207246.59827408596
2850,273112.64243736584
2851,234057.40916720746
2852,229007.8337331034
2853,237302.029381101
2854,141188.39979553566
2855,200325.83496221394
2856,204150.47120083828
2857,185982.6359013589
2858,202596.34396639
2859,123011.83104570581
2860,122316.12467059541
2861,125319.42374026452
2862,193653.828571202
2863,119452.16609215857
2864,247570.90627802044
2865,141210.44620585337
2866,138179.67041133443
2867,91598.18317073674
2868,98870.12410902337
2869,110507.22209009892
2870,132716.55199952424
2871,88495.35391267894
2872,57427.01948496919
2873,95086.52967665106
2874,139792.22816119078
2875,113760.44145974558
2876,161338.1227187252
2877,141911.08296798143
2878,161397.04500866463
2879,138989.60219119219
2880,98331.07380900365
2881,148272.15453991856
2882,173978.50987442047
2883,177705.034521727
2884,196306.69496271427
2885,200060.74519525797
2886,209141.79882316396
2887,91942.92730458757
2888,128638.44178541581
2889,57784.85341589534
2890,80306.74393389169
2891,128860.85595428359
2892,62382.23496199841
2893,96748.30218929864
2894,62671.28412687956
2895,298865.6338280105
2896,281126.47225290415
2897,209417.24372217827
2898,143992.6662292458
2899,212969.33135315793
2900,156661.48818238225
2901,191220.85299695673
2902,190505.57443009428
2903,357947.6615547076
2904,354394.58845274884
2905,104193.6591701123
2906,203530.89426493703
2907,111337.71278973582
2908,134048.85022442174
2909,147007.39734376856
2910,80291.08731177074
2911,80051.34549899926
2912,152168.79531106714
2913,84892.11408919274
2914,78241.15889962947
2915,81604.68795931818
2916,83458.1567031666
2917,156309.615784093
2918,118605.16832087515
2919,224595.60887759755
